"Date","Time","Scan","Foraging","Roosting","Alert","Preening"
2010-02-21,"Sunrise","5",0,0,0,1
2010-02-21,"Sunrise","6",1,0,0,0
2010-02-21,"Sunrise","6",1,0,0,0
2010-02-21,"Sunrise","6",1,0,0,0
2010-02-21,"Sunrise","6",1,0,0,0
2010-02-21,"Sunrise","6",1,0,0,0
2010-02-21,"Sunrise","6",1,0,0,0
2010-02-21,"Sunrise","6",1,0,0,0
2010-02-21,"Sunrise","6",1,0,0,0
2010-02-21,"Sunrise","6",1,0,0,0
2010-02-21,"Sunrise","6",1,0,0,0
2010-02-21,"Sunrise","6",1,0,0,0
2010-02-21,"Sunrise","6",1,0,0,0
2010-02-21,"Sunrise","6",1,0,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,1,0,0
2010-02-21,"Sunrise","6",0,0,1,0
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Sunrise","6",0,0,0,1
2010-02-21,"Midday","1",0,0,0,0
2010-02-21,"Midday","2",0,0,0,0
2010-02-21,"Midday","3",0,0,0,0
2010-02-21,"Midday","4",0,0,0,0
2010-02-21,"Midday","5",0,0,0,0
2010-02-21,"Midday","6",0,0,0,0
2010-02-21,"Sunset","1",0,1,0,0
2010-02-21,"Sunset","1",0,1,0,0
2010-02-21,"Sunset","1",0,0,1,0
2010-02-21,"Sunset","1",0,0,1,0
2010-02-21,"Sunset","2",0,1,0,0
2010-02-21,"Sunset","2",0,1,0,0
2010-02-21,"Sunset","2",0,1,0,0
2010-02-21,"Sunset","2",0,1,0,0
2010-02-21,"Sunset","3",0,1,0,0
2010-02-21,"Sunset","3",0,1,0,0
2010-02-21,"Sunset","3",0,1,0,0
2010-02-21,"Sunset","3",0,1,0,0
2010-02-21,"Sunset","4",0,1,0,0
2010-02-21,"Sunset","4",0,1,0,0
2010-02-21,"Sunset","4",0,1,0,0
2010-02-21,"Sunset","4",0,1,0,0
2010-02-21,"Sunset","4",0,0,1,0
2010-02-21,"Sunset","5",1,0,0,0
2010-02-21,"Sunset","5",0,1,0,0
2010-02-21,"Sunset","5",0,1,0,0
2010-02-21,"Sunset","5",0,1,0,0
2010-02-21,"Sunset","5",0,1,0,0
2010-02-21,"Sunset","5",0,1,0,0
2010-02-21,"Sunset","6",1,0,0,0
2010-02-21,"Sunset","6",1,0,0,0
2010-02-21,"Sunset","6",1,0,0,0
2010-02-21,"Sunset","6",0,1,0,0
2010-02-21,"Sunset","6",0,0,0,1
2010-02-25,"Sunrise","1",1,0,0,0
2010-02-25,"Sunrise","1",1,0,0,0
2010-02-25,"Sunrise","1",1,0,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,1,0,0
2010-02-25,"Sunrise","1",0,0,1,0
2010-02-25,"Sunrise","1",0,0,0,1
2010-02-25,"Sunrise","1",0,0,0,1
2010-02-25,"Sunrise","1",0,0,0,1
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,1,0,0
2010-02-25,"Sunrise","2",0,0,1,0
2010-02-25,"Sunrise","2",0,0,0,1
2010-02-25,"Sunrise","3",1,0,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,1,0,0
2010-02-25,"Sunrise","3",0,0,1,0
2010-02-25,"Sunrise","3",0,0,1,0
2010-02-25,"Sunrise","3",0,0,0,1
2010-02-25,"Sunrise","3",0,0,0,1
2010-02-25,"Sunrise","3",0,0,0,1
2010-02-25,"Sunrise","3",0,0,0,1
2010-02-25,"Sunrise","3",0,0,0,1
2010-02-25,"Sunrise","3",0,0,0,1
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",1,0,0,0
2010-02-25,"Sunrise","4",0,1,0,0
2010-02-25,"Sunrise","4",0,1,0,0
2010-02-25,"Sunrise","4",0,1,0,0
2010-02-25,"Sunrise","4",0,1,0,0
2010-02-25,"Sunrise","4",0,1,0,0
2010-02-25,"Sunrise","4",0,1,0,0
2010-02-25,"Sunrise","4",0,1,0,0
2010-02-25,"Sunrise","4",0,1,0,0
2010-02-25,"Sunrise","4",0,1,0,0
2010-02-25,"Sunrise","4",0,1,0,0
2010-02-25,"Sunrise","4",0,1,0,0
2010-02-25,"Sunrise","4",0,1,0,0
2010-02-25,"Sunrise","4",0,1,0,0
2010-02-25,"Sunrise","4",0,1,0,0
2010-02-25,"Sunrise","4",0,1,0,0
2010-02-25,"Sunrise","4",0,1,0,0
2010-02-25,"Sunrise","4",0,1,0,0
2010-02-25,"Sunrise","4",0,1,0,0
